monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1670.70980860934,0.0,0.0,0.0,0.0,0.0,0.0
1671.71152723067,0.0,0.0,0.0,0.0,0.0,0.0
1673.72213350466,0.0,0.0,0.0,0.0,0.0,0.0
1674.76165918264,0.0,0.0,0.0,0.0,0.0,0.0
1675.76140482215,0.0,0.0,0.0,0.0,0.0,0.0
1676.74227333471,0.0,0.0,0.0,0.0,0.0,0.0
1677.72775459942,0.0,0.0,0.0,0.0,0.0,0.0
1678.71984532378,1679.72000546421,0.0,1.0,0.0,1.0,0.0
1680.75450672636,0.0,0.0,0.0,0.0,0.0,0.0
1681.79366790763,1682.79170662323,0.0,1.0,0.0,1.0,0.0
1683.77945838889,0.0,0.0,0.0,0.0,0.0,0.0
1684.75252603833,0.0,0.0,0.0,0.0,0.0,0.0
1685.73526552586,0.0,0.0,0.0,0.0,0.0,0.0
1686.73657269561,0.0,0.0,0.0,0.0,0.0,0.0
1687.74334335965,0.0,0.0,0.0,0.0,0.0,0.0
1688.75206671998,1689.74978482711,0.0,1.0,0.0,1.0,0.0
1690.73384362167,0.0,0.0,0.0,0.0,0.0,0.0
1691.72482315269,0.0,0.0,0.0,0.0,0.0,0.0
1692.73990460815,0.0,0.0,0.0,0.0,0.0,0.0
1693.76896070232,1694.76913857069,1695.76899596437,1.0,1.0,1.0,1.0
1696.77074219075,0.0,0.0,0.0,0.0,0.0,0.0
1697.80111044927,1698.79565226177,1699.78118164078,1.0,1.0,1.0,1.0
1700.76402797346,0.0,0.0,0.0,0.0,0.0,0.0
